region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Benton County,Washington,46.7096912,45.852274,-118.9547873,-119.8738558,46.232225594868893,-119.29393381027178,1088.85,53070,73.330626671761564,86.419149975574015,94301,967960,614952,677734,1123954,44,3478901,11,869725.25,25978558.397381589,329647077.18989855,188201737.22738653,201124966.04494008,351186715.23204333,13934.459228515625,1096139054.0916502,"[[0,8351],[5,15051],[10,12999],[15,7879],[20,3732],[25,1706],[30,791],[35,542],[40,293],[45,217],[50,182],[55,155],[60,134],[65,111],[70,81],[75,74],[80,65],[85,42],[90,34],[95,41],[100,33],[105,32],[110,20],[115,19],[120,23],[125,19],[130,19],[135,18],[140,17],[145,15],[150,9],[155,14],[160,20],[165,17],[170,8],[175,7],[180,10],[185,6],[190,7],[195,7],[200,9],[205,6],[210,8],[215,4],[220,11],[225,6],[230,6],[235,6],[240,3],[245,8],[250,7],[255,4],[260,4],[265,6],[270,7],[275,3],[280,6],[285,2],[290,2],[295,4],[300,1],[305,5],[310,3],[315,2],[320,3],[325,2],[335,2],[340,5],[345,3],[350,1],[355,6],[360,2],[365,5],[370,2],[375,2],[380,1],[385,2],[390,2],[395,3],[400,1],[405,2],[415,2],[420,1],[425,1],[430,3],[440,2],[445,1],[450,3],[455,2],[460,3],[465,1],[470,1],[475,2],[480,1],[485,2],[490,2],[495,1],[500,1],[505,2],[515,1],[540,3],[545,1],[550,2],[555,1],[560,1],[570,2],[575,1],[580,1],[585,1],[590,1],[605,1],[610,4],[625,1],[635,1],[645,1],[650,1],[655,1],[675,2],[685,1],[690,1],[700,2],[715,1],[725,2],[740,1],[760,1],[785,2],[800,1],[815,1],[820,3],[840,1],[910,1],[1000,1],[1010,1],[1040,1],[1100,1],[1115,1],[1120,1],[1125,1],[1240,1],[1250,1],[1260,1],[1265,2],[1340,1],[1395,1],[1400,1],[1440,1],[1560,1],[1590,1],[1595,1],[1625,1],[1645,1],[1790,1],[2010,1],[2030,1],[2220,1],[2550,1],[4875,1]]",291472.51998643187,104
Benton County,Minnesota,45.8228425,45.5592471,-93.7607023,-94.3098419,45.620809727697058,-94.124553938661336,983.44999999999993,5495,70.532804931748132,68.610313397427888,14749,118294,66163,92918,283218,41,575342,10.25,143835.5,3658237.50401001,35755999.11936035,17708624.856079098,25591056.31640625,80986222.764032021,11861.771270751953,163700140.55988768,"[[0,1117],[5,1496],[10,1306],[15,627],[20,224],[25,108],[30,69],[35,58],[40,42],[45,34],[50,24],[55,29],[60,18],[65,24],[70,20],[75,24],[80,23],[85,19],[90,17],[95,9],[100,13],[105,9],[110,13],[115,4],[120,7],[125,8],[130,8],[135,7],[140,8],[145,5],[150,5],[155,3],[160,1],[165,3],[170,2],[175,5],[180,5],[185,4],[190,4],[195,4],[200,1],[205,2],[210,3],[215,2],[225,2],[230,2],[240,2],[245,1],[250,1],[255,2],[260,1],[265,3],[270,2],[275,1],[280,2],[290,1],[295,1],[300,1],[305,1],[310,2],[315,1],[330,3],[335,1],[340,1],[345,1],[355,1],[370,1],[375,1],[385,2],[390,1],[410,1],[420,2],[435,3],[455,1],[520,1],[525,1],[530,1],[535,2],[590,1],[595,1],[605,1],[660,1],[685,1],[735,1],[740,1],[775,1],[790,1],[800,1],[860,1],[870,1],[925,1],[960,1],[995,1],[1045,1],[1050,1],[1060,1],[1095,1],[1200,1],[1215,1],[1310,1],[1325,1],[1455,1],[1500,1],[1575,1],[1610,1],[1945,1],[2060,1],[2895,1],[2990,1]]",82944.77174047174,9
Bergen County,New Jersey,41.1227459,40.7721094,-73.9066342,-74.2692954,40.929694278267277,-74.062990500513749,986,181104,98.852327479870823,73.134328358208961,360005,2477530,1921221,1361469,6639236,28,12759461,7,3189865.25,91481934.452539,734859872.44977474,537247649.37060809,363821052.83496708,1943508468.5091159,7913.4670043945307,3670918977.6170063,"[[0,54865],[5,67589],[10,28557],[15,12138],[20,5124],[25,2326],[30,1430],[35,1014],[40,752],[45,569],[50,537],[55,382],[60,386],[65,305],[70,286],[75,257],[80,244],[85,207],[90,176],[95,163],[100,161],[105,133],[110,116],[115,119],[120,92],[125,106],[130,91],[135,91],[140,80],[145,67],[150,78],[155,70],[160,71],[165,49],[170,61],[175,64],[180,46],[185,49],[190,55],[195,39],[200,43],[205,44],[210,47],[215,47],[220,40],[225,34],[230,35],[235,40],[240,39],[245,37],[250,27],[255,39],[260,29],[265,37],[270,25],[275,24],[280,20],[285,37],[290,30],[295,35],[300,23],[305,22],[310,19],[315,27],[320,16],[325,28],[330,24],[335,18],[340,15],[345,20],[350,19],[355,16],[360,17],[365,25],[370,16],[375,18],[380,13],[385,19],[390,18],[395,16],[400,21],[405,18],[410,8],[415,14],[420,14],[425,16],[430,16],[435,20],[440,7],[445,12],[450,15],[455,12],[460,10],[465,14],[470,16],[475,5],[480,15],[485,11],[490,10],[495,12],[500,9],[505,9],[510,9],[515,12],[520,10],[525,8],[530,6],[535,7],[540,8],[545,8],[550,7],[555,10],[560,10],[565,11],[570,6],[575,6],[580,5],[585,10],[590,8],[595,9],[600,5],[605,6],[610,8],[615,4],[620,9],[625,3],[630,10],[635,7],[640,6],[645,4],[650,4],[655,6],[660,8],[665,4],[670,7],[675,4],[680,10],[685,12],[690,7],[695,4],[700,6],[705,8],[710,5],[715,5],[720,5],[725,6],[730,7],[735,4],[740,2],[745,6],[750,5],[755,5],[760,5],[765,3],[770,7],[775,6],[780,5],[785,4],[790,3],[795,3],[800,4],[805,1],[810,10],[815,11],[820,6],[825,3],[830,7],[835,2],[840,4],[845,2],[855,5],[860,1],[865,3],[870,2],[875,6],[880,2],[885,5],[890,3],[895,3],[900,1],[905,3],[910,3],[915,2],[920,1],[925,4],[930,2],[935,1],[940,2],[945,1],[950,2],[955,2],[960,3],[965,3],[970,1],[975,3],[980,2],[985,2],[990,2],[995,1],[1000,3],[1005,4],[1010,1],[1015,5],[1025,6],[1030,4],[1035,2],[1040,1],[1045,3],[1050,2],[1055,3],[1065,2],[1070,3],[1075,3],[1080,4],[1085,3],[1090,2],[1095,3],[1100,1],[1105,1],[1110,1],[1115,1],[1120,3],[1125,2],[1130,3],[1140,2],[1145,2],[1150,4],[1155,1],[1160,2],[1165,3],[1170,3],[1180,2],[1185,2],[1190,3],[1200,1],[1205,1],[1210,1],[1215,2],[1230,2],[1235,3],[1240,2],[1245,1],[1255,1],[1260,2],[1270,3],[1275,2],[1280,1],[1290,1],[1295,2],[1305,1],[1310,3],[1315,1],[1320,2],[1330,1],[1340,1],[1355,1],[1360,1],[1365,1],[1370,1],[1380,3],[1385,1],[1390,2],[1395,1],[1400,1],[1410,2],[1415,2],[1420,2],[1425,1],[1430,1],[1435,1],[1440,2],[1445,3],[1450,1],[1460,1],[1465,1],[1470,3],[1490,1],[1500,1],[1505,1],[1510,1],[1515,1],[1525,2],[1535,2],[1540,1],[1545,1],[1550,2],[1575,1],[1585,1],[1590,1],[1595,2],[1600,3],[1620,1],[1630,2],[1635,1],[1640,2],[1645,1],[1650,1],[1655,4],[1660,1],[1665,1],[1680,1],[1700,1],[1705,2],[1715,2],[1720,1],[1740,1],[1745,1],[1765,1],[1785,1],[1800,1],[1805,1],[1830,1],[1835,2],[1840,1],[1865,2],[1870,1],[1875,2],[1885,1],[1905,1],[1915,1],[1920,2],[1925,1],[1930,1],[1935,1],[1955,1],[1970,1],[1975,1],[1985,1],[2015,2],[2045,1],[2060,2],[2065,1],[2070,1],[2085,1],[2110,3],[2115,1],[2120,1],[2125,1],[2135,1],[2145,1],[2165,2],[2180,1],[2200,1],[2205,1],[2230,1],[2280,1],[2285,1],[2300,1],[2315,1],[2345,1],[2350,1],[2365,2],[2425,1],[2455,1],[2560,1],[2600,1],[2620,1],[2675,1],[2730,1],[2815,1],[2825,1],[2840,1],[2845,1],[2895,1],[2960,1],[3000,1],[3030,1],[3055,1],[3100,1],[3115,1],[3140,1],[3145,1],[3475,1],[3505,1],[5830,1]]",2084942.6878258344,318
Berkeley County,West Virginia,39.6185121,39.2742983,-77.8275036,-78.2056223,39.44729732640706,-77.990055544133142,1008.1,13647,55.41229580072099,79.984761458211224,46505,172370,167400,148500,431398,31,966173,7.75,241543.25,12067416.749456787,54556471.382672094,48365931.739868179,41461042.509765647,129376714.15788573,9346.128515625,285827576.53964841,"[[0,3870],[5,4452],[10,2514],[15,1162],[20,518],[25,264],[30,120],[35,118],[40,62],[45,57],[50,64],[55,41],[60,31],[65,29],[70,20],[75,18],[80,24],[85,16],[90,20],[95,18],[100,10],[105,9],[110,12],[115,14],[120,13],[125,9],[130,4],[135,4],[140,5],[145,3],[150,7],[155,6],[160,3],[165,1],[170,3],[175,4],[180,5],[185,5],[190,3],[195,3],[200,3],[205,2],[210,4],[215,1],[220,1],[225,3],[230,1],[235,2],[240,1],[250,1],[255,2],[265,2],[275,2],[290,1],[295,1],[300,2],[305,2],[310,2],[315,1],[325,1],[340,1],[350,2],[355,1],[365,3],[375,1],[380,1],[385,1],[390,1],[415,1],[425,2],[430,1],[440,1],[450,1],[460,1],[465,1],[475,1],[480,2],[485,1],[520,1],[530,2],[535,1],[540,1],[550,2],[555,1],[565,1],[575,1],[595,1],[625,1],[675,1],[690,1],[700,2],[725,1],[745,2],[775,1],[805,1],[820,1],[830,1],[840,1],[940,1],[955,1],[960,1],[1015,1],[1110,1],[1215,1],[1240,1],[1290,1],[1390,1],[1415,1],[1425,1],[1575,1],[1630,1],[1785,1],[1810,1],[1935,1],[1975,1],[2085,1],[2140,1],[2575,1],[2590,1],[3265,1],[3735,1],[3835,1]]",236623.49099915443,0
Berkeley County,South Carolina,33.496669,32.8291682,-79.5456247,-80.3496167,33.094751159468373,-80.027844129832076,1099.8999999999999,34915,47.265321067325736,84.523578967754432,156261,646421,467597,517808,1022759,43,2810846,10.75,702711.5,44796498.852563486,217531224.82708135,143089386.49682614,160959491.25972298,341487127.1660521,13774.449841308593,907863728.60224617,"[[0,4737],[5,11006],[10,8484],[15,4944],[20,2448],[25,912],[30,403],[35,337],[40,251],[45,159],[50,101],[55,88],[60,80],[65,73],[70,73],[75,54],[80,38],[85,36],[90,46],[95,45],[100,44],[105,31],[110,19],[115,27],[120,26],[125,16],[130,22],[135,17],[140,12],[145,12],[150,16],[155,9],[160,6],[165,14],[170,10],[175,8],[180,13],[185,9],[190,5],[195,11],[200,9],[205,2],[210,4],[215,6],[220,5],[225,7],[230,4],[235,6],[240,5],[245,1],[250,2],[255,5],[260,9],[265,6],[270,2],[275,2],[280,1],[290,5],[295,2],[300,5],[305,3],[310,2],[315,2],[320,2],[325,1],[335,2],[340,2],[345,4],[350,4],[355,3],[360,1],[365,2],[370,4],[380,3],[385,4],[400,2],[405,2],[410,2],[415,2],[420,2],[425,1],[435,1],[445,2],[450,2],[455,2],[465,2],[470,1],[475,1],[480,1],[495,4],[500,1],[505,1],[510,2],[515,1],[520,1],[525,3],[530,1],[540,3],[545,2],[550,1],[565,3],[570,3],[585,1],[590,1],[600,2],[605,1],[610,1],[615,1],[620,1],[625,1],[635,3],[645,1],[660,1],[670,1],[680,1],[700,2],[705,2],[730,1],[735,1],[750,1],[760,1],[775,1],[780,1],[795,1],[800,1],[805,1],[810,1],[820,1],[885,1],[915,1],[925,1],[930,1],[935,1],[955,1],[985,1],[1005,1],[1020,1],[1060,1],[1070,1],[1075,1],[1085,1],[1090,1],[1115,1],[1125,1],[1145,1],[1150,4],[1155,1],[1210,1],[1240,2],[1245,1],[1280,1],[1330,1],[1350,1],[1365,1],[1385,1],[1420,1],[1460,1],[1520,1],[1560,1],[1605,1],[1625,1],[1855,1],[1945,1],[1955,2],[1975,1],[1980,2],[1990,1],[2230,1],[2235,1],[2500,1],[2600,2],[2605,1],[2650,1],[2665,1],[2810,1],[2860,1],[2890,1],[2930,1],[2980,1],[3185,1],[3335,1],[3355,1],[3455,1],[3485,1],[4250,1],[4505,1],[4910,1]]",532958.22078350431,55
Berks County,Pennsylvania,40.6674349,40.1382807,-75.5357446,-76.4118123,40.373420044245016,-75.894695395217084,984.3,61092,50.725674952389248,74.9549107416723,177398,851677,579021,565753,2113789,29,4287638,7.25,1071909.5,45234925.780392453,259399485.26359257,161659101.40168455,156402037.17960203,619628075.91544759,8260.0559570312489,1242323625.5407197,"[[0,19303],[5,20507],[10,10367],[15,4718],[20,1900],[25,881],[30,479],[35,328],[40,280],[45,189],[50,151],[55,120],[60,127],[65,107],[70,84],[75,79],[80,82],[85,57],[90,47],[95,56],[100,61],[105,53],[110,43],[115,64],[120,34],[125,38],[130,28],[135,23],[140,20],[145,25],[150,19],[155,29],[160,25],[165,22],[170,16],[175,22],[180,16],[185,27],[190,17],[195,18],[200,7],[205,11],[210,13],[215,10],[220,10],[225,9],[230,9],[235,7],[240,12],[245,8],[250,7],[255,9],[260,9],[265,11],[270,7],[275,9],[280,5],[285,13],[290,11],[295,2],[300,9],[305,7],[310,7],[315,6],[320,11],[325,7],[330,4],[335,5],[340,4],[345,5],[350,8],[355,7],[360,4],[365,6],[370,9],[375,5],[380,1],[385,6],[390,4],[395,2],[400,8],[405,7],[410,6],[415,2],[420,5],[425,4],[430,7],[435,5],[440,3],[445,1],[450,2],[455,4],[460,3],[465,2],[470,4],[475,4],[480,1],[485,1],[490,2],[495,4],[500,6],[505,7],[510,2],[515,2],[520,4],[525,4],[530,3],[535,3],[540,1],[545,1],[550,1],[555,1],[560,2],[565,3],[570,3],[575,2],[580,2],[585,3],[590,2],[600,1],[605,3],[610,1],[615,3],[625,3],[630,2],[635,2],[640,5],[645,1],[650,1],[655,4],[660,2],[665,2],[670,2],[680,1],[685,3],[690,1],[695,3],[700,2],[710,2],[715,2],[730,3],[735,2],[740,3],[750,1],[755,1],[760,1],[765,4],[775,4],[780,2],[790,4],[795,2],[800,1],[805,1],[810,1],[825,2],[830,3],[850,1],[855,2],[865,1],[870,2],[875,4],[880,1],[895,1],[900,3],[905,2],[915,2],[920,2],[925,1],[935,1],[950,1],[965,2],[975,2],[980,1],[985,1],[990,1],[995,1],[1000,1],[1005,1],[1030,2],[1035,1],[1045,1],[1050,1],[1095,1],[1100,2],[1110,1],[1115,1],[1120,2],[1125,1],[1130,1],[1135,1],[1140,1],[1150,1],[1165,1],[1185,1],[1190,1],[1195,2],[1200,1],[1205,1],[1215,2],[1220,1],[1250,2],[1260,1],[1280,1],[1310,1],[1320,1],[1325,1],[1335,1],[1370,1],[1395,1],[1410,1],[1440,2],[1445,1],[1455,2],[1475,1],[1480,1],[1485,1],[1500,1],[1505,1],[1515,1],[1540,2],[1550,1],[1560,1],[1580,1],[1585,2],[1595,1],[1600,1],[1625,1],[1650,1],[1670,1],[1675,1],[1685,1],[1710,1],[1740,1],[1795,1],[1810,2],[1890,1],[1900,1],[1920,1],[1945,1],[1950,1],[2010,1],[2035,1],[2405,1],[2480,1],[2495,1],[2745,1],[2750,1],[2755,1],[2875,1],[2925,1],[3125,1],[3165,1],[3295,1],[3435,1],[3805,1],[4075,1],[4115,1],[4365,1],[4415,1]]",789447.75566806959,106
Berkshire County,Massachusetts,42.7445399,42.0428154,-72.9870003,-73.4778836,42.438229263075307,-73.221547456475491,940.1,7802,30.365310021420715,74.375595805529073,9038,109737,84543,57894,258057,27,519269,6.75,129817.25,2186872.293035889,31490538.557556164,22272940.359906014,14694035.939855954,71797574.153588891,7296.712109375,142441961.30394289,"[[0,2527],[5,2890],[10,1027],[15,405],[20,223],[25,117],[30,90],[35,54],[40,37],[45,35],[50,49],[55,38],[60,26],[65,18],[70,24],[75,18],[80,14],[85,15],[90,12],[95,6],[100,9],[105,9],[110,11],[115,8],[120,4],[125,7],[130,5],[135,1],[140,6],[145,2],[150,6],[155,2],[160,6],[165,5],[170,1],[175,4],[180,1],[185,4],[190,2],[195,2],[200,1],[205,4],[210,3],[215,1],[220,1],[230,2],[235,4],[255,1],[260,1],[265,1],[275,3],[280,1],[285,1],[290,1],[295,2],[305,1],[310,2],[315,2],[325,2],[340,1],[345,1],[350,2],[360,1],[370,2],[375,1],[385,3],[395,2],[420,1],[435,2],[440,1],[460,1],[465,1],[470,2],[485,3],[530,2],[540,2],[555,1],[580,1],[600,1],[615,1],[625,1],[630,1],[650,3],[660,1],[695,1],[765,1],[815,1],[835,1],[915,1],[920,1],[995,1],[1010,1],[1270,1],[2305,1]]",61675.987852829734,28
Bernalillo County,New Mexico,35.2178804,34.8869346,-106.1671223,-107.0038662,35.108177227668307,-106.61126713279108,1420.35,221807,91.9122911812525,95.464092345037145,351112,2632152,2046432,2194939,11045926,54,18270561,13.5,4567640.25,127120538.34564817,1188107071.3386109,821754319.83828712,861887157.97608638,4534469714.1830864,22444.8244140625,7533338801.68172,"[[0,17124],[5,49558],[10,59161],[15,43776],[20,24158],[25,10086],[30,4594],[35,2471],[40,1532],[45,1013],[50,842],[55,707],[60,576],[65,472],[70,404],[75,333],[80,300],[85,285],[90,221],[95,232],[100,203],[105,179],[110,170],[115,174],[120,151],[125,133],[130,142],[135,109],[140,114],[145,97],[150,109],[155,121],[160,85],[165,81],[170,60],[175,73],[180,60],[185,71],[190,60],[195,54],[200,41],[205,51],[210,46],[215,38],[220,46],[225,39],[230,29],[235,34],[240,25],[245,32],[250,33],[255,23],[260,21],[265,32],[270,26],[275,25],[280,40],[285,20],[290,27],[295,29],[300,16],[305,17],[310,26],[315,27],[320,31],[325,12],[330,14],[335,25],[340,14],[345,14],[350,17],[355,13],[360,13],[365,22],[370,14],[375,15],[380,19],[385,13],[390,12],[395,13],[400,15],[405,11],[410,9],[415,13],[420,9],[425,14],[430,10],[435,10],[440,12],[445,13],[450,9],[455,12],[460,11],[465,7],[470,7],[475,9],[480,12],[485,7],[490,5],[495,10],[500,4],[505,10],[510,7],[515,8],[520,7],[525,7],[530,13],[535,6],[540,6],[545,10],[550,3],[555,15],[560,5],[565,5],[570,7],[575,8],[580,4],[585,7],[590,7],[595,5],[600,4],[605,5],[610,1],[615,7],[620,4],[625,5],[630,2],[635,3],[640,7],[645,4],[650,3],[655,3],[660,1],[665,4],[670,4],[675,3],[680,1],[685,1],[690,4],[695,1],[700,5],[705,4],[710,3],[715,3],[720,5],[725,3],[735,1],[740,4],[745,4],[750,2],[755,2],[760,3],[765,6],[770,2],[775,3],[780,2],[790,1],[795,2],[800,3],[805,2],[810,1],[815,3],[820,4],[825,3],[830,4],[835,4],[840,3],[845,2],[850,1],[855,3],[860,1],[865,2],[870,3],[875,2],[880,2],[885,3],[890,3],[895,3],[900,1],[905,3],[910,2],[915,1],[920,1],[925,2],[930,1],[935,1],[940,5],[945,2],[960,2],[970,2],[975,1],[980,1],[985,2],[990,1],[995,3],[1000,1],[1005,1],[1015,3],[1020,2],[1025,1],[1030,2],[1035,1],[1040,1],[1045,1],[1050,1],[1055,1],[1060,1],[1065,2],[1070,1],[1075,1],[1085,2],[1090,1],[1095,2],[1105,2],[1125,1],[1130,1],[1135,2],[1165,3],[1170,2],[1175,2],[1185,1],[1200,2],[1230,1],[1235,1],[1240,1],[1245,2],[1250,2],[1255,2],[1270,3],[1275,1],[1280,2],[1300,1],[1315,2],[1320,3],[1330,1],[1340,1],[1350,1],[1355,1],[1360,2],[1370,2],[1375,1],[1380,3],[1395,2],[1410,3],[1420,1],[1425,1],[1435,1],[1445,2],[1465,1],[1485,1],[1510,1],[1515,1],[1530,1],[1540,1],[1565,1],[1595,2],[1615,1],[1620,1],[1630,1],[1650,1],[1670,1],[1680,1],[1700,1],[1715,1],[1740,3],[1765,1],[1775,1],[1785,1],[1815,1],[1885,1],[1920,1],[1925,1],[1935,1],[1945,1],[1955,1],[1960,1],[1965,1],[1975,1],[1985,1],[1990,1],[2015,1],[2055,1],[2065,1],[2090,1],[2110,1],[2130,1],[2145,1],[2185,1],[2245,1],[2255,1],[2290,1],[2330,1],[2345,1],[2350,1],[2495,2],[2555,1],[2560,1],[2565,1],[2580,1],[2635,2],[2685,1],[2690,1],[2720,1],[2730,1],[2745,1],[2750,1],[2785,1],[2800,1],[2895,1],[3080,1],[3100,1],[3235,1],[3990,1],[4320,1],[4915,1],[5515,2]]",3244104.097618355,2232
Berrien County,Michigan,42.2432687,41.7598839,-86.2230953,-86.8215242,41.971492917624872,-86.414095015348821,939.25,8897,20.285709938993779,66.724163791810412,50407,150541,75311,112737,296385,32,685381,8,171345.25,12338550.752243044,42620067.341015615,19436444.079159539,29846016.111334234,84030889.884429932,8312.52021484375,188271968.16818237,"[[0,2477],[5,2767],[10,1429],[15,801],[20,454],[25,234],[30,161],[35,88],[40,58],[45,46],[50,37],[55,41],[60,25],[65,16],[70,18],[75,21],[80,12],[85,9],[90,13],[95,9],[100,9],[105,8],[110,5],[115,5],[120,6],[125,1],[130,6],[135,4],[140,3],[145,11],[150,5],[155,2],[160,5],[165,2],[170,2],[175,3],[180,3],[185,3],[190,5],[195,3],[200,4],[205,3],[210,3],[215,1],[220,3],[235,3],[240,2],[255,2],[260,3],[265,4],[270,1],[280,2],[285,1],[290,2],[295,2],[300,1],[305,3],[310,2],[325,1],[330,1],[340,1],[345,1],[360,1],[375,3],[380,1],[415,2],[425,1],[430,2],[445,1],[450,3],[455,2],[465,1],[470,1],[515,1],[520,1],[550,1],[590,1],[605,1],[610,1],[625,1],[695,1],[710,1],[880,1],[1000,1],[1010,1],[1140,1],[1170,1],[1230,1],[1305,1],[1830,1],[1855,1],[1875,1],[1965,1],[2065,1],[2355,1],[2420,1],[2655,1],[3165,1],[3360,1]]",155861.69432835435,0
Bexar County,Texas,29.7497513,29.1212626,-98.1176214,-98.8057336,29.480250760624415,-98.523121391570371,1097.35,521230,88.114435593549643,95.773845616742918,5425698,9456164,6544319,8125380,16897063,56,46448624,14,11612156,1585241659.6145291,3252664480.0621767,1999740182.9164555,2647058012.4558091,5693167724.3683805,18047.952880859375,15177872059.417368,"[[0,35918],[5,110031],[10,137442],[15,104502],[20,60642],[25,28021],[30,11420],[35,5912],[40,3532],[45,2445],[50,1912],[55,1711],[60,1435],[65,1221],[70,1155],[75,996],[80,947],[85,802],[90,678],[95,593],[100,554],[105,490],[110,455],[115,338],[120,375],[125,323],[130,323],[135,272],[140,253],[145,226],[150,208],[155,206],[160,187],[165,177],[170,179],[175,176],[180,152],[185,138],[190,126],[195,139],[200,123],[205,96],[210,114],[215,110],[220,102],[225,86],[230,96],[235,71],[240,82],[245,71],[250,69],[255,68],[260,80],[265,82],[270,65],[275,64],[280,68],[285,60],[290,54],[295,51],[300,57],[305,52],[310,43],[315,54],[320,27],[325,54],[330,36],[335,42],[340,35],[345,38],[350,37],[355,40],[360,37],[365,41],[370,42],[375,54],[380,30],[385,30],[390,25],[395,25],[400,27],[405,33],[410,31],[415,21],[420,24],[425,28],[430,30],[435,26],[440,29],[445,26],[450,25],[455,21],[460,24],[465,27],[470,24],[475,17],[480,19],[485,21],[490,19],[495,20],[500,28],[505,19],[510,21],[515,18],[520,19],[525,19],[530,18],[535,24],[540,19],[545,24],[550,16],[555,14],[560,19],[565,17],[570,18],[575,13],[580,15],[585,15],[590,12],[595,19],[600,15],[605,19],[610,19],[615,17],[620,17],[625,10],[630,13],[635,15],[640,13],[645,13],[650,16],[655,6],[660,10],[665,15],[670,12],[675,9],[680,8],[685,11],[690,13],[695,8],[700,12],[705,6],[710,10],[715,11],[720,8],[725,5],[730,9],[735,7],[740,10],[745,2],[750,10],[755,3],[760,12],[765,5],[770,7],[775,9],[780,8],[785,8],[790,9],[795,8],[800,13],[805,13],[810,4],[815,4],[820,7],[825,8],[830,8],[835,8],[840,11],[845,10],[850,9],[855,10],[860,8],[865,9],[870,7],[875,7],[880,5],[885,8],[890,7],[895,7],[900,9],[905,5],[910,9],[915,8],[920,2],[925,8],[930,11],[935,6],[940,11],[945,5],[950,9],[955,5],[960,7],[965,7],[970,8],[975,4],[980,9],[985,3],[990,6],[995,2],[1000,8],[1005,4],[1010,7],[1015,6],[1020,6],[1025,4],[1030,5],[1035,7],[1045,8],[1050,7],[1055,1],[1060,2],[1065,4],[1070,10],[1075,4],[1080,2],[1085,2],[1090,4],[1095,5],[1100,1],[1105,5],[1110,8],[1115,6],[1120,2],[1125,3],[1130,3],[1135,3],[1140,5],[1145,5],[1150,4],[1155,5],[1160,4],[1165,6],[1170,2],[1175,5],[1180,6],[1185,4],[1190,3],[1195,4],[1200,3],[1205,4],[1210,3],[1215,6],[1220,4],[1225,7],[1230,3],[1235,2],[1240,2],[1245,5],[1250,3],[1255,5],[1260,1],[1265,1],[1270,4],[1275,5],[1280,4],[1285,1],[1290,3],[1295,2],[1300,6],[1305,1],[1310,1],[1320,2],[1325,5],[1330,1],[1335,2],[1340,4],[1345,6],[1350,1],[1355,3],[1360,6],[1365,4],[1370,4],[1375,2],[1380,2],[1385,2],[1390,2],[1395,3],[1400,1],[1405,6],[1410,4],[1415,3],[1420,1],[1425,1],[1430,3],[1435,2],[1440,2],[1445,1],[1450,2],[1455,5],[1460,3],[1465,5],[1470,2],[1475,4],[1480,1],[1485,2],[1490,2],[1495,2],[1500,3],[1510,2],[1515,1],[1520,2],[1525,2],[1530,2],[1535,3],[1545,4],[1555,3],[1565,6],[1570,1],[1585,3],[1590,1],[1595,1],[1600,1],[1605,2],[1610,2],[1615,5],[1620,4],[1630,1],[1635,1],[1645,3],[1650,2],[1655,1],[1660,1],[1665,3],[1670,4],[1675,3],[1680,3],[1685,3],[1690,1],[1695,3],[1700,3],[1705,1],[1710,1],[1715,2],[1720,2],[1725,2],[1730,1],[1750,3],[1755,1],[1760,4],[1770,1],[1775,2],[1785,1],[1790,2],[1805,3],[1815,1],[1830,2],[1835,1],[1840,1],[1845,1],[1855,2],[1875,1],[1880,1],[1890,1],[1895,1],[1900,1],[1905,1],[1930,3],[1935,5],[1940,1],[1945,2],[1955,1],[1965,1],[1970,1],[1975,1],[1980,1],[1985,2],[1990,1],[1995,3],[2010,1],[2020,1],[2025,1],[2040,1],[2045,1],[2050,1],[2065,1],[2070,1],[2080,1],[2085,1],[2110,1],[2130,1],[2135,1],[2140,2],[2145,1],[2155,2],[2160,2],[2175,2],[2180,1],[2200,1],[2210,2],[2215,1],[2225,1],[2230,2],[2240,1],[2245,1],[2250,2],[2265,1],[2270,1],[2275,1],[2290,2],[2305,1],[2320,3],[2345,2],[2350,1],[2370,2],[2375,1],[2385,2],[2390,1],[2410,1],[2425,2],[2440,2],[2445,1],[2460,1],[2480,1],[2485,1],[2490,1],[2500,2],[2505,1],[2510,1],[2515,2],[2525,1],[2530,1],[2560,1],[2590,1],[2605,2],[2615,1],[2630,1],[2635,1],[2650,1],[2680,2],[2690,2],[2700,1],[2710,1],[2715,2],[2720,1],[2725,1],[2760,2],[2765,1],[2780,1],[2790,1],[2800,1],[2810,2],[2815,2],[2825,1],[2860,2],[2865,1],[2900,1],[2930,1],[2935,1],[2945,1],[2970,1],[3090,1],[3130,1],[3140,1],[3200,1],[3305,1],[3315,1],[3360,1],[3375,1],[3395,1],[3570,1],[3670,1],[3680,1],[3690,1],[3695,1],[3855,1],[4000,1],[4015,1],[4065,1],[4145,1],[4180,1],[4225,1],[4375,1],[4410,1],[4510,1],[4945,1],[5100,1],[5265,1]]",7380793.4990426684,1858
